school_year,dpi_true_id,school_name,agency_type,district_name,county,charter_indicator,choice_indicator,accurate_agency_type,broad_agency_type,MPCP_indicator,RPCP_indicator,WPCP_indicator,SNSP_indicator,MPCP_has_students,RPCP_has_students,WPCP_has_students,SNSP_has_students,locale_description,city,MPCP_percent,milwaukee_indicator
2019-20,3619_0441,Milwaukee Community Cyber High,Public school,Milwaukee,Milwaukee,1,0,Non-Instrumentality Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0315,Milwaukee County Youth Education Center,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0118,Milwaukee Environmental Science Academy,Public school,Milwaukee,Milwaukee,1,0,Non-Instrumentality Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0885,Milwaukee Excellence Charter School,Public school,Milwaukee,Milwaukee,1,0,Non-Instrumentality Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0140,Milwaukee French Immersion,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0146,Milwaukee German Immersion,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0038,Milwaukee High School of the Arts,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0362,Milwaukee Parkside School,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0071,Milwaukee School of Languages,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0226,Milwaukee Sign Language Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0167,Milwaukee Spanish Immersion,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0274,Mitchell Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0277,Morgandale Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0052,Morse Mid,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0283,Neeskara Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_1141,Next Door Charter,Public school,Milwaukee,Milwaukee,1,0,Non-Instrumentality Charter,Independently Operated,0,0,0,0,0,0,0,0,NA,NA,0,1
2019-20,3619_0289,Ninety-Fifth Street Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0419,North Division High 0419,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0840,Obama School of Career and Technical Education,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0301,Parkview Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0325,Pratt Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0458,Project STAY-Supporting Teachers and Youth,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0026,Pulaski High,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0435,Reagan College Preparatory High,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0313,Riley Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0194,River Trail Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0029,Riverside High,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0307,Riverwest Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0177,Rogers Street Academy,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0059,Roosevelt Middle,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0319,Sherman Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0107,Siefert Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0442,South Accelerated Academy,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0032,South Division High,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0312,Starms Discovery,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0149,Starms Early Childhood,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,NA,NA,0,1
2019-20,3619_0343,Story Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0344,Stuart Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0360,Thoreau Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0154,Thurston Woods Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0365,Townsend Street Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0433,Transition High,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0368,Trowbridge Street School of Great Lakes Studies,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0387,Victory Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0390,Vieau Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0448,Vincent Accelerated Academy,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0033,Vincent High,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0204,Wedgewood Park School,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0130,Westside Academy,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0397,Whitman Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0424,WHS Information Technology,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0399,Wisconsin Conservatory of Lifelong Learning,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,3619_0295,Zablocki Elementary,Public school,Milwaukee,Milwaukee,0,0,Traditional Public,District Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8106_1251,Milwaukee Academy of Science,Non District Charter Schools,Milwaukee Academy of Science,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8128_0800,Milwaukee Math and Science Academy,Non District Charter Schools,Milwaukee Math and Science Academy,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8129_0100,Milwaukee Scholars Charter School,Non District Charter Schools,Milwaukee Scholars Charter School,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8139_8139,Pathways High,Non District Charter Schools,Pathways High,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8138_8138,Penfield Montessori Academy,Non District Charter Schools,Penfield Montessori Academy,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8002_8133,Rocketship Southside Community Prep,Non District Charter Schools,Rocketship Education Wisconsin Inc,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8002_8140,Rocketship Transformation Prep,Non District Charter Schools,Rocketship Education Wisconsin Inc,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8001_8121,Seeds of Health Elementary Program,Non District Charter Schools,Seeds of Health Inc,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8001_8115,Tenor High,Non District Charter Schools,Seeds of Health Inc,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8001_8124,Veritas High,Non District Charter Schools,Seeds of Health Inc,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8136_8136,Stellar Collegiate Charter School,Non District Charter Schools,Stellar Collegiate Charter School,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8137_8137,United Community Center Acosta Middle School,Non District Charter Schools,United Community Center Acosta Middle,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8113_8728,Woodlands School,Non District Charter Schools,Woodlands School,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,8132_0100,Woodlands School - State Street Campus,Non District Charter Schools,Woodlands School - State Street Campus,Milwaukee,1,0,2r/2x Charter,Independently Operated,0,0,0,0,0,0,0,0,City,Milwaukee,0,1
2019-20,0000_0309,Catholic East Elementary,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.7857142857142857,1
2019-20,0000_0320,Word of Life Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,1,1,0,1,0,1,0,"NA",Milwaukee,0.9333333333333333,1
2019-20,0000_0510,Divine Savior Holy Angels Hi,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.16810344827586207,1
2019-20,0000_0740,Garden Homes Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9772727272727273,1
2019-20,0000_1044,Clara Mohammed School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1048,Tamarack Waldorf School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.7659574468085106,1
2019-20,0000_1095,Notre Dame Sch of Milwaukee,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.9227871939736346,1
2019-20,0000_1158,Early View Acad of Excellence,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1165,Granville Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.9589552238805971,1
2019-20,0000_1180,Holy Redeemer Christian Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9610027855153204,1
2019-20,0000_1200,Saint Rafael the Archangel,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.9454022988505747,1
2019-20,0000_1205,Prince of Peace School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.9855072463768116,1
2019-20,0000_1218,Eastbrook Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.6606060606060606,1
2019-20,0000_1221,King's Academy Christian Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9901477832512315,1
2019-20,0000_1253,Victory Christian Academy,Private school,West Allis-West Milwaukee,Milwaukee,0,1,Private,Private,1,1,1,0,1,1,1,0,"NA",West Allis,0.8178294573643411,1
2019-20,0000_1263,Atlas Preparatory Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1301,Atonement Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9801980198019802,1
2019-20,0000_1302,Saint Philips Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9731543624161074,1
2019-20,0000_1303,Believers in Christ Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9956521739130435,1
2019-20,0000_1304,Blessed Sacrament Grade Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9815950920245399,1
2019-20,0000_1305,Christ-St Peter Lutheran Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.9230769230769231,1
2019-20,0000_1315,Hope Christian School: Prima,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9982578397212544,1
2019-20,0000_1327,New Testament Christian Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.8390804597701149,1
2019-20,0000_1345,Greater Holy Temple Chr Acad,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1351,Risen Savior Evan Luth Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.950207468879668,1
2019-20,0000_1374,Malaika Early Learning Center,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1382,Carter's Christian Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9861111111111112,1
2019-20,0000_1384,Christian Faith Acad Hi Lrng,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1408,Hope Christian High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1439,Hope Christian School: Fortis,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1489,Cross Trainers Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.9536784741144414,1
2019-20,0000_1491,Destiny High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1507,Blessed Savior Catholic Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9701195219123506,1
2019-20,0000_1527,Inst of Technology & Academics,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9905956112852664,1
2019-20,0000_1530,Right Step Inc,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9512195121951219,1
2019-20,0000_1575,Northwest Catholic,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.9298245614035088,1
2019-20,0000_1606,Messmer Catholic Schools,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.9859882005899705,1
2019-20,0000_1627,Wells Street Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.25,1
2019-20,0000_1631,TransCenter for Youth/ElPuente,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.75,1
2019-20,0000_1652,Academy of Excellence,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,1,1,0,1,0,1,0,"NA",Milwaukee,0.9862385321100917,1
2019-20,0000_1656,Hope Christian School: Semper,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.990521327014218,1
2019-20,0000_1684,Jo's Learning Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1702,Divine Destiny School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1703,Hope Christian Sch: Caritas,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1704,Shining Star Christian Schools,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,0,0,"NA",Milwaukee,0.9790697674418605,1
2019-20,0000_1712,Cristo Rey Jesuit Milwaukee Hi,Private school,West Allis-West Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",West Milwaukee,0.9246231155778895,1
2019-20,0000_1729,Hope Christian Sch: Fidelis,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9979338842975206,1
2019-20,0000_1743,CERT School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,1,0,1,1,1,0,0,"NA",Milwaukee,0.71875,1
2019-20,0000_1745,Saint Augustine Preparatory Ac,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.9059633027522935,1
2019-20,0000_1770,Marquette University High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.12238493723849372,1
2019-20,0000_1774,Kingdom Prep Lutheran Hi,Private school,Wauwatosa,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Wauwatosa,0.9320388349514563,1
2019-20,0000_1776,City School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,1,1
2019-20,0000_1870,Milwaukee Lutheran High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.8757396449704142,1
2019-20,0000_1873,Milw Seventh Day Adventist Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.8916256157635468,1
2019-20,0000_1910,Mother of Good Counsel Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9770642201834863,1
2019-20,0000_1930,Mount Calvary Lutheran Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.978494623655914,1
2019-20,0000_1980,Mount Lebanon Lutheran School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.9545454545454546,1
2019-20,0000_1990,Mount Olive Lutheran Grade Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.8235294117647058,1
2019-20,0000_1996,Nativity Jesuit Academy,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9285714285714286,1
2019-20,0000_2030,Northwest Lutheran Grade Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.9545454545454546,1
2019-20,0000_2240,Our Lady Queen of Peace Gr Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9210526315789473,1
2019-20,0000_2291,Pilgrim Lutheran School,Private school,Wauwatosa,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Wauwatosa,0.9495798319327731,1
2019-20,0000_2300,Pius XI Catholic High,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,1,1,0,1,1,"NA",Milwaukee,0.5785907859078591,1
2019-20,0000_2750,Saint Adalbert Catholic Sch,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.9716312056737588,1
2019-20,0000_2850,Saint John Paul II School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,0,1,0,0,0,"NA",Milwaukee,0.979381443298969,1
2019-20,0000_3100,Saint Anthony School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,0,1,1,0,0,1,"NA",Milwaukee,0.9739130434782609,1
2019-20,0000_3160,Saint Vincent Pallotti School,Private school,Milwaukee,Milwaukee,0,1,Private,Private,1,0,1,0,1,0,1,0,"NA",Milwaukee,0.8655913978494624,1
