school_year,dpi_true_id,school_name,accurate_agency_type,broad_agency_type,overall_score,overall_rating,lowest_grade,highest_grade,grade_band,school_type,school_enrollment,district_enrollment,per_am_in,per_asian,per_b_aa,per_hisp_lat,per_nh_opi,per_white,per_tom,per_swd,per_ed,per_lep,per_choice,per_open,sch_ach,sch_ela_ach,sch_math_ach,sch_growth,sch_ela_growth,sch_math_growth,sch_cg,sch_ela_cg,sch_math_cg,sch_4y_grad_gap,sch_6y_grad_gap,sch_grad_gap,sch_ot,sch_grad_rate,sch_att_rate,sch_3rd_ela,sch_8th_math,ach_weight,growth_weight,cg_weight,ot_weight,report_card_type,cg_redacted,has_2_rc
2015-16,3619_0117,Cooper Elementary,Traditional Public,District Operated,83.1,Significantly Exceeds Expectations,K3,8,K-8,Elementary School,421,75766,0,0.09,0.08,0.32,0,0.49,0.01,0.22,0.59,0.03,NA,0.06,72.4,38.3,34.2,84,50,34,79.7,42.7,37,NA,NA,NA,88.9,NA,75,8.6,5.3,NA,NA,NA,NA,NA,0,0
2015-16,3619_0501,Craig Montessori School,Traditional Public,District Operated,71.3,Meets Expectations,K3,8,K-8,Elementary School,497,75766,0.02,0.06,0.81,0.03,0,0.06,0.02,0.11,0.64,0,NA,0.01,36,19.5,16.5,78.4,39.7,38.7,53.2,26.2,27,NA,NA,NA,84.6,NA,74.6,3.4,6.6,NA,NA,NA,NA,NA,0,0
2015-16,3619_0122,Curtin Elementary,Traditional Public,District Operated,73.6,Exceeds Expectations,K3,8,K-8,Elementary School,306,75766,0.02,0.07,0.18,0.55,0,0.15,0.02,0.15,0.78,0.04,NA,0.05,59.9,32,27.9,56.6,35.9,20.7,93.4,47.2,46.2,NA,NA,NA,87.1,NA,75.3,6.9,4.9,NA,NA,NA,NA,NA,0,0
2015-16,3619_0820,Daniels University Preparatory Academy,Non-Instrumentality Charter,Independently Operated,58.9,Meets Few Expectations,K4,8,K-8,Elementary/Secondary School,214,75766,0,0,0.96,0.02,0,0.01,0.01,0.16,0.92,0,NA,0,15.8,6.7,9.1,53.7,27.3,26.4,60.8,24.8,36,NA,NA,NA,74.8,NA,72.6,1.7,0.5,NA,NA,NA,NA,NA,0,0
2015-16,3619_0125,Doerfler Elementary,Traditional Public,District Operated,66.7,Meets Expectations,K3,8,K-8,Elementary School,751,75766,0.03,0.02,0.1,0.76,0,0.09,0.01,0.22,0.95,0.29,NA,0.01,32.3,16.2,16.1,69.8,40.6,29.2,56.7,29.3,27.4,NA,NA,NA,78,NA,72.2,3.1,2.7,NA,NA,NA,NA,NA,0,0
2015-16,3619_0143,Eighty-First Street Elementary,Traditional Public,District Operated,59.4,Meets Few Expectations,K3,8,K-8,Elementary School,399,75766,0.01,0.06,0.72,0.07,0,0.1,0.03,0.28,0.73,0,NA,0,23.1,13.2,9.9,59.4,29.2,30.2,69.5,31.9,37.6,NA,NA,NA,76.6,NA,71.7,2.8,2.1,NA,NA,NA,NA,NA,0,0
2015-16,3619_0148,Elm Creative Arts Elementary,Traditional Public,District Operated,42.2,Fails to Meet Expectations,K3,5,K-5,Elementary School,479,75766,0,0.01,0.93,0.02,0,0.02,0.01,0.2,0.9,0,NA,0,13.7,7.1,6.6,41.3,23.5,17.8,38.9,19.3,19.6,NA,NA,NA,73,NA,69.7,3.3,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0150,Emerson Elementary,Traditional Public,District Operated,37.8,Fails to Meet Expectations,K3,5,K-5,Elementary School,232,75766,0,0.03,0.78,0.09,0,0.06,0.03,0.25,0.84,0,NA,0.01,39.4,18.9,20.5,27.1,14,13.1,33.1,12.2,20.9,NA,NA,NA,81.4,NA,72.3,9.1,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0152,Engleburg Elementary,Traditional Public,District Operated,58.9,Meets Few Expectations,K3,5,K-5,Elementary School,335,75766,0.01,0.01,0.94,0.02,0,0.01,0,0.27,0.89,0.01,NA,0,22.9,11.1,11.8,79.4,37.8,41.6,50.3,25.1,25.2,NA,NA,NA,77.8,NA,73,4.8,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0155,Fairview Elementary,Traditional Public,District Operated,70.6,Meets Expectations,K4,8,K-8,Elementary School,666,75766,0.02,0.02,0.1,0.25,0,0.59,0.02,0.24,0.47,0.02,NA,0.06,63.1,32,31.1,75.6,37.8,37.8,52.9,28.6,24.3,NA,NA,NA,86.6,NA,74.4,6.2,6,NA,NA,NA,NA,NA,0,0
2015-16,3619_0158,Fernwood Montessori,Traditional Public,District Operated,80.2,Exceeds Expectations,K3,8,K-8,Elementary School,714,75766,0.01,0.02,0.06,0.19,0,0.71,0.01,0.1,0.29,0,NA,0.02,78,43.1,35,85.9,50,35.9,68.4,39.1,29.3,NA,NA,NA,89.8,NA,75.7,7.3,6.8,NA,NA,NA,NA,NA,0,0
2015-16,3619_0170,Fifty-Third Street Elementary,Traditional Public,District Operated,60.1,Meets Few Expectations,K3,8,K-8,Elementary School,393,75766,0,0.01,0.92,0.03,0,0.03,0.01,0.32,0.87,0,NA,0,25.9,13.9,12,66,23.5,42.5,41,16.7,24.3,NA,NA,NA,75.5,NA,71.1,2.4,2,NA,NA,NA,NA,NA,0,0
2015-16,3619_0173,Forest Home Elementary,Traditional Public,District Operated,60.3,Meets Few Expectations,K3,5,K-5,Elementary School,821,75766,0,0,0.17,0.76,0,0.06,0.01,0.27,0.95,0.33,NA,0.01,34,15.9,18.1,57.5,27.3,30.2,72.9,35.3,37.6,NA,NA,NA,78,NA,71.3,6.7,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0179,Franklin Elementary,Traditional Public,District Operated,66,Meets Expectations,K3,8,K-8,Elementary School,281,75766,0,0,0.98,0.01,0,0.01,0,0.4,0.96,0,NA,0,35.2,18.1,17.1,86.9,38.7,48.2,45.5,24.3,21.2,NA,NA,NA,75,NA,70.5,1.7,2.8,NA,NA,NA,NA,NA,0,0
2015-16,3619_0182,Fratney Elementary,Traditional Public,District Operated,42.3,Fails to Meet Expectations,K3,5,K-5,Elementary School,432,75766,0,0.01,0.24,0.6,0,0.14,0.01,0.14,0.75,0.18,NA,0.02,31,15.4,15.6,32.8,22.6,10.2,43.8,27.4,16.4,NA,NA,NA,80.3,NA,73.9,6.4,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0185,Gaenslen Elementary,Traditional Public,District Operated,40.7,Fails to Meet Expectations,K3,8,K-8,Elementary School,706,75766,0,0.02,0.8,0.09,0,0.08,0.02,0.46,0.88,0,NA,0,30.1,17.4,12.8,38.5,16.9,21.6,30.5,17.4,13.1,NA,NA,NA,76.9,NA,71.8,2.7,2.4,NA,NA,NA,NA,NA,0,0
2015-16,3619_0191,Garland Elementary,Traditional Public,District Operated,76.4,Exceeds Expectations,K3,8,K-8,Elementary School,506,75766,0.01,0.14,0.09,0.25,0,0.51,0,0.19,0.82,0.21,NA,0.04,56.7,30.1,26.6,73.7,37.8,35.9,77.1,42.7,34.4,NA,NA,NA,84.3,NA,73.4,5.7,5.2,NA,NA,NA,NA,NA,0,0
2015-16,3619_0192,Goodrich Elementary,Traditional Public,District Operated,70.8,Meets Expectations,K3,5,K-5,Elementary School,287,75766,0.01,0.15,0.65,0.09,0,0.08,0.03,0.25,0.91,0,NA,0,35.8,20,15.8,69.9,43.5,26.4,69.8,37.2,32.6,NA,NA,NA,80.6,NA,73.3,7.3,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0410,Grandview High,Partnership,Independently Operated,NA,Alternate Rating - Needs Improvement,9,12,9-12,High School,235,75766,0.03,0.01,0.15,0.72,0,0.09,0.01,0.12,0.92,0.15,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0193,Grant Elementary,Traditional Public,District Operated,65.2,Meets Expectations,K3,8,K-8,Elementary School,672,75766,0.02,0.03,0.11,0.69,0,0.12,0.02,0.15,0.95,0.09,NA,0.01,40.6,21,19.7,59.3,31.1,28.2,64.6,33.4,31.2,NA,NA,NA,81.5,NA,72.7,4.9,3.9,NA,NA,NA,NA,NA,0,0
2015-16,3619_0196,Grantosa Drive Elementary,Traditional Public,District Operated,53,Meets Few Expectations,K3,8,K-8,Elementary School,614,75766,0,0.03,0.91,0.02,0,0.03,0.01,0.3,0.86,0,NA,0,22.6,13,9.6,59.4,34.9,24.5,45.1,20.5,24.6,NA,NA,NA,75.3,NA,71.5,2.1,1.7,NA,NA,NA,NA,NA,0,0
2015-16,3619_0202,Greenfield Bilingual,Traditional Public,District Operated,72.5,Meets Expectations,K3,8,K-8,Elementary School,674,75766,0,0,0.08,0.89,0,0.03,0,0.14,0.95,0.36,NA,0.03,55.2,27,28.2,67,33,34,73.3,39.4,33.9,NA,NA,NA,84.9,NA,73.2,5.6,6.1,NA,NA,NA,NA,NA,0,0
2015-16,3619_0236,Groppi High,Traditional Public,District Operated,NA,Alternate Rating - Needs Improvement,6,12,6-12,Elementary/Secondary School,238,75766,0.01,0,0.93,0.03,0,0.03,0,0.23,0.9,0.01,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0018,Hamilton High,Traditional Public,District Operated,30.8,Fails to Meet Expectations,9,12,9-12,High School,1736,75766,0.02,0.04,0.35,0.43,0,0.15,0.01,0.26,0.84,0.1,NA,0.01,22.3,13.7,8.7,NA,NA,NA,44.8,10.7,13.2,NA,NA,20.9,69.9,69.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0205,Hampton Elementary,Traditional Public,District Operated,61.5,Meets Few Expectations,K3,5,K-5,Elementary School,258,75766,0,0.05,0.86,0.04,0,0.02,0.03,0.22,0.99,0,NA,0,34.7,16.3,18.5,63.2,31.1,32.1,67.4,34.8,32.6,NA,NA,NA,77.8,NA,71.5,6.3,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0880,HAPA-Hmong Amer Peace Academy K3-12,Non-Instrumentality Charter,Independently Operated,74.6,Exceeds Expectations,K4,12,K-12,Elementary/Secondary School,1327,75766,0,0.97,0.01,0.01,0,0,0,0.04,0.87,0.16,NA,0.01,59.2,31.8,27.4,72.7,41.6,31.1,NA,NA,NA,NA,NA,NA,84.5,72,NA,5.4,7.1,NA,NA,NA,NA,NA,0,0
2015-16,3619_0208,Hartford Avenue Elementary,Traditional Public,District Operated,67.3,Meets Expectations,K3,8,K-8,Elementary School,633,75766,0,0.03,0.87,0.04,0,0.05,0.01,0.16,0.89,0,NA,0,38.5,20.5,18,63.2,33,30.2,68.4,34.5,33.9,NA,NA,NA,79.3,NA,72.2,4.1,3,NA,NA,NA,NA,NA,0,0
2015-16,3619_0211,Hawley Environmental School,Traditional Public,District Operated,54,Meets Few Expectations,K4,5,K-5,Elementary School,340,75766,0,0.08,0.62,0.14,0,0.12,0.04,0.21,0.75,0.01,NA,0.02,32.3,15.6,16.7,51.8,31.1,20.7,35.5,21.4,14.1,NA,NA,NA,80.9,NA,73.9,7,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0212,Hawthorne Elementary,Traditional Public,District Operated,50.2,Fails to Meet Expectations,K3,5,K-5,Elementary School,259,75766,0,0.01,0.88,0.05,0,0.03,0.03,0.27,0.88,0,NA,0,21.9,10.5,11.4,47.1,30.2,16.9,56.4,28.3,28.1,NA,NA,NA,75.3,NA,71.3,4,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0214,Hayes Bilingual School,Traditional Public,District Operated,71,Meets Expectations,K3,8,K-8,Elementary School,612,75766,0,0,0.01,0.97,0,0.02,0,0.21,1,0.6,NA,0.01,31,16.2,14.8,72.7,37.8,34.9,67.3,37.5,29.8,NA,NA,NA,79.6,NA,73.9,3.4,2.3,NA,NA,NA,NA,NA,0,0
2015-16,3619_0217,Hi-Mount Elementary,Traditional Public,District Operated,53.7,Meets Few Expectations,K3,8,K-8,Elementary School,282,75766,0.01,0.01,0.9,0.04,0,0.03,0.02,0.21,0.94,0,NA,0,18.8,11.1,7.7,53.7,31.1,22.6,60.8,27.2,33.6,NA,NA,NA,73.4,NA,70.4,1.8,1.2,NA,NA,NA,NA,NA,0,0
2015-16,3619_0852,Highland Community School,Non-Instrumentality Charter,Independently Operated,74.2,Exceeds Expectations,K3,8,K-8,Elementary School,375,75766,0,0,0.41,0.11,0,0.37,0.1,0.1,0.47,0,NA,0.02,51.6,30.9,20.7,83.1,46.3,36.8,67.7,39.4,28.3,NA,NA,NA,84.5,NA,76,4.5,4,NA,NA,NA,NA,NA,0,0
2015-16,3619_0218,Holmes Elementary,Traditional Public,District Operated,56.9,Meets Few Expectations,K3,8,K-8,Elementary School,313,75766,0,0,0.96,0.02,0,0.01,0,0.34,0.98,0,NA,0,27.4,14.5,13,63.2,30.2,33,53.1,23.6,29.5,NA,NA,NA,75.2,NA,70.6,2.8,1.8,NA,NA,NA,NA,NA,0,0
2015-16,3619_0334,Honey Creek Elementary,Instrumentality Charter,District Operated,68.7,Meets Expectations,K3,5,K-5,Elementary School,394,75766,0.01,0.03,0.17,0.31,0,0.44,0.03,0.18,0.63,0.01,NA,0.06,69.9,34.6,35.4,54.6,31.1,23.5,72.2,39.1,33.1,NA,NA,NA,89.6,NA,75.2,14.4,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0253,Hopkins Lloyd,Traditional Public,District Operated,54.2,Meets Few Expectations,K3,8,K-8,Elementary School,291,75766,0.01,0,0.94,0.01,0,0.02,0,0.28,0.98,0,NA,0,17.1,9.1,8.1,57.5,34.9,22.6,58.6,26.2,32.4,NA,NA,NA,71.2,NA,68.4,1.6,1.2,NA,NA,NA,NA,NA,0,0
2015-16,3619_0112,Howard Avenue Montessori School,Traditional Public,District Operated,NA,Alternate Rating - Satisfactory Progress,K3,2,K-5,Elementary School,226,75766,0.01,0.03,0.06,0.21,0,0.66,0.02,0.09,0.37,0,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0223,Humboldt Park Elementary,Traditional Public,District Operated,71.4,Meets Expectations,K3,8,K-8,Elementary School,595,75766,0.01,0.33,0.08,0.2,0,0.38,0,0.1,0.7,0.26,NA,0.03,58.8,29.2,29.6,65.1,37.8,27.3,70.1,40.1,30,NA,NA,NA,86.5,NA,75.9,5.2,5.4,NA,NA,NA,NA,NA,0,0
2015-16,3619_0165,IDEAL,Instrumentality Charter,District Operated,58.8,Meets Few Expectations,K3,8,K-8,Elementary School,285,75766,0.01,0.05,0.1,0.55,0,0.28,0.01,0.21,0.73,0.05,NA,0.06,50.4,27.7,22.8,48,30.2,17.8,55.3,29.8,25.5,NA,NA,NA,83.6,NA,73.7,5,4.9,NA,NA,NA,NA,NA,0,0
2015-16,3619_0377,Jackson Elementary,Traditional Public,District Operated,48.4,Fails to Meet Expectations,K3,5,K-5,Elementary School,326,75766,0,0.01,0.96,0.01,0,0.01,0.01,0.31,0.97,0,NA,0,31.6,16.5,15.2,36.6,15,21.6,63.2,28.8,34.4,NA,NA,NA,78.2,NA,70.5,7.7,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0409,James Madison Academic Campus,Traditional Public,District Operated,22,Fails to Meet Expectations,9,12,9-12,High School,731,75766,0,0.04,0.89,0.02,0,0.03,0.01,0.29,0.99,0.01,NA,0,14.3,10.3,4,NA,NA,NA,59.5,16.2,18.8,NA,NA,24.5,62.6,62.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0232,Kagel Elementary,Traditional Public,District Operated,62.5,Meets Few Expectations,K3,5,K-5,Elementary School,286,75766,0,0,0.14,0.79,0,0.06,0.01,0.18,0.94,0.36,NA,0,32.5,14.6,17.9,61.2,33,28.2,77,39.1,37.9,NA,NA,NA,76.4,NA,69.9,6.5,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0235,Keefe Avenue Elementary,Traditional Public,District Operated,61.1,Meets Few Expectations,K3,8,K-8,Elementary School,280,75766,0,0.03,0.94,0.01,0,0.02,0,0.24,0.95,0.02,NA,0,18,10.1,7.9,78.4,37.8,40.6,65.8,31.4,34.4,NA,NA,NA,74,NA,70.6,2.4,1,NA,NA,NA,NA,NA,0,0
2015-16,3619_0237,Kilbourn Elementary,Traditional Public,District Operated,77.5,Exceeds Expectations,K3,5,K-5,Elementary School,262,75766,0,0.01,0.88,0.05,0.01,0.03,0.01,0.22,0.92,0,NA,0,31.4,17.3,14.1,96.3,50,46.3,66,37.9,28.1,NA,NA,NA,84.5,NA,72.2,12.3,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0210,King IB Middle,Traditional Public,District Operated,54.8,Meets Few Expectations,6,8,6-8,Middle School,368,75766,0,0.02,0.92,0.02,0,0.03,0,0.18,0.81,0,NA,0,28.5,17.7,10.8,57.4,29.2,28.2,NA,NA,NA,NA,NA,NA,75.7,NA,70.3,NA,5.4,NA,NA,NA,NA,NA,0,0
2015-16,3619_0020,King International,Traditional Public,District Operated,73.3,Exceeds Expectations,9,12,9-12,Elementary/Secondary School,1464,75766,0,0.1,0.59,0.1,0,0.2,0.01,0.12,0.49,0,NA,0.01,62.1,35.4,26.7,NA,NA,NA,73.6,17.6,16.3,NA,NA,39.7,95,95,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0199,King Jr Elementary,Traditional Public,District Operated,57.4,Meets Few Expectations,K3,8,K-8,Elementary School,364,75766,0,0,0.97,0.01,0,0.02,0,0.25,0.95,0,NA,0,12.9,6.6,6.3,64.2,30.2,34,61.5,26,35.5,NA,NA,NA,70.1,NA,67.7,0.7,1.7,NA,NA,NA,NA,NA,0,0
2015-16,3619_0337,Kluge Elementary,Traditional Public,District Operated,60,Meets Few Expectations,K3,5,K-5,Elementary School,327,75766,0,0.11,0.76,0.08,0,0.03,0.01,0.26,0.95,0.09,NA,0,28.9,13.7,15.2,61.3,32.1,29.2,69.4,33.6,35.8,NA,NA,NA,74.6,NA,69.9,4.7,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_1121,La Causa Charter School,Non-Instrumentality Charter,Independently Operated,65.5,Meets Expectations,K4,8,K-8,Elementary School,800,75766,0,0,0.02,0.96,0,0.02,0,0.12,0.96,0.48,NA,0.01,31.2,15.9,15.4,58.4,27.3,31.1,69.7,35.8,33.9,NA,NA,NA,81,NA,74.6,3.1,3.3,NA,NA,NA,NA,NA,0,0
2015-16,3619_0296,Lad Lake Synergy School,Partnership,Independently Operated,NA,Alternate Rating - Needs Improvement,6,12,6-12,Elementary/Secondary School,39,75766,0,0,0.82,0.13,0,0.05,0,0.13,0.92,0.03,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0238,LaFollette Elementary,Traditional Public,District Operated,49.3,Fails to Meet Expectations,K3,8,K-8,Elementary School,222,75766,0,0,0.97,0.01,0,0,0.01,0.32,0.95,0,NA,0,17.3,7.9,9.4,48.9,27.3,21.6,54.5,26.2,28.3,NA,NA,NA,71.5,NA,68.6,1.3,1.6,NA,NA,NA,NA,NA,0,0
2015-16,3619_0241,Lancaster Elementary,Traditional Public,District Operated,58.1,Meets Few Expectations,K3,8,K-8,Elementary School,256,75766,0,0.03,0.91,0.04,0,0.01,0.01,0.27,0.93,0,NA,0,16.5,10.3,6.2,62.2,34.9,27.3,63.6,32.4,31.2,NA,NA,NA,73.7,NA,71.3,1.6,0.8,NA,NA,NA,NA,NA,0,0
2015-16,3619_0250,Lincoln Avenue Elementary,Traditional Public,District Operated,64.3,Meets Expectations,K3,5,K-5,Elementary School,551,75766,0.02,0.01,0.2,0.68,0,0.07,0.01,0.2,0.95,0.29,NA,0,33.2,15.2,18,60.4,26.4,34,64.3,31.9,32.4,NA,NA,NA,77.7,NA,72.5,5.2,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0006,Lincoln Middle School,Traditional Public,District Operated,52.7,Fails to Meet Expectations,6,8,6-8,Middle School,682,75766,0.01,0.01,0.66,0.26,0,0.04,0.01,0.27,0.84,0.12,NA,0,22.9,13.3,9.6,63.2,35.9,27.3,57.5,26.5,31,NA,NA,NA,74.8,NA,71.3,NA,3.5,NA,NA,NA,NA,NA,0,0
2015-16,3619_0256,Longfellow Elementary,Traditional Public,District Operated,61.6,Meets Few Expectations,K3,8,K-8,Elementary School,911,75766,0.01,0,0.16,0.78,0,0.05,0,0.2,0.95,0.27,NA,0.01,36.6,19.8,16.8,53.7,27.3,26.4,63.2,33.9,29.3,NA,NA,NA,79.1,NA,72.3,4.2,2.6,NA,NA,NA,NA,NA,0,0
2015-16,3619_0257,Lowell Elementary,Traditional Public,District Operated,67.2,Meets Expectations,K3,5,K-5,Elementary School,253,75766,0.01,0.06,0.22,0.4,0,0.28,0.03,0.21,0.81,0.02,NA,0.02,52.8,24,28.8,63.2,29.2,34,59.9,25.8,34.1,NA,NA,NA,84.5,NA,73.7,10.8,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0870,MacDowell Montessori School K3-12,Traditional Public,District Operated,59.7,Meets Few Expectations,K3,12,K-12,Elementary/Secondary School,695,75766,0.02,0.02,0.63,0.07,0,0.23,0.02,0.21,0.7,0,NA,0.02,25.5,15.4,10.1,68.9,35.9,33,52.4,15.4,13.8,NA,NA,23.2,77.3,72.4,NA,3.1,1.8,NA,NA,NA,NA,NA,0,0
2015-16,3619_0265,Manitoba Elementary,Traditional Public,District Operated,63.4,Meets Expectations,K3,8,K-8,Elementary School,506,75766,0.01,0.05,0.18,0.53,0,0.21,0.02,0.24,0.8,0.04,NA,0.03,34.1,17.4,16.7,66.1,39.7,26.4,50.1,26,24.1,NA,NA,NA,77.6,NA,71.8,3,2.8,NA,NA,NA,NA,NA,0,0
2015-16,3619_0267,Maple Tree Elementary,Traditional Public,District Operated,52.6,Fails to Meet Expectations,K3,5,K-5,Elementary School,297,75766,0.01,0.04,0.85,0.02,0,0.06,0.02,0.22,0.92,0,NA,0,20,9.9,10.2,46.1,33,13.1,68.2,31.7,36.5,NA,NA,NA,75.1,NA,71.4,3.7,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0268,Maryland Montessori,Traditional Public,District Operated,66.9,Meets Expectations,K3,8,K-8,Elementary School,401,75766,0,0.07,0.25,0.06,0,0.58,0.03,0.12,0.29,0,NA,0.04,70.2,38.1,32.2,66.1,34,32.1,63,35.8,27.2,NA,NA,NA,87.5,NA,74.8,7.9,4.8,NA,NA,NA,NA,NA,0,0
2015-16,3619_0176,Meir School,Traditional Public,District Operated,73.9,Exceeds Expectations,3,10,K-8,Elementary/Secondary School,885,75766,0.01,0.05,0.6,0.1,0,0.23,0.01,0.05,0.48,0,NA,0.03,83.2,43.2,40,58.4,31.1,27.3,91.8,48.4,43.4,NA,NA,NA,91.1,NA,74.8,8.6,7.7,NA,NA,NA,NA,NA,0,0
2015-16,3619_0525,Metcalfe Elementary,Traditional Public,District Operated,51.7,Fails to Meet Expectations,K3,8,K-8,Elementary School,299,75766,0,0,0.93,0.05,0,0.01,0.01,0.28,0.97,0,NA,0,12.5,6.9,5.6,49.9,19.7,30.2,60.8,27.2,33.6,NA,NA,NA,73.4,NA,71.1,1.3,1,NA,NA,NA,NA,NA,0,0
2015-16,3619_0103,Milwaukee Academy of Chinese Language,Traditional Public,District Operated,53.1,Meets Few Expectations,K3,8,K-8,Elementary School,442,75766,0.01,0.2,0.71,0.03,0,0.03,0.01,0.14,0.96,0.22,NA,0,22.3,12.2,10.1,49,30.2,18.8,63.7,29.8,33.9,NA,NA,NA,76.1,NA,71.6,3.4,1.1,NA,NA,NA,NA,NA,0,0
2015-16,3619_0111,Milwaukee College Preparatory School -- 38th Street,Non-Instrumentality Charter,Independently Operated,85.5,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,521,75766,0,0,0.96,0.01,0,0.01,0,0.12,0.69,0,NA,0,51.4,27.4,24.1,90.8,49.2,41.6,80.6,48.9,31.7,NA,NA,NA,87.9,NA,80,6,1.9,NA,NA,NA,NA,NA,0,0
2015-16,3619_0145,Milwaukee College Preparatory School -- Lloyd Street,Non-Instrumentality Charter,Independently Operated,94.5,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,490,75766,0,0,0.94,0.04,0,0.01,0.01,0.14,0.77,0,NA,0,49.1,24.8,24.3,100,50,50,98.6,50,48.6,NA,NA,NA,89.3,NA,80,5.3,4,NA,NA,NA,NA,NA,0,0
2015-16,3619_0441,Milwaukee Community Cyber High,Non-Instrumentality Charter,Independently Operated,51.3,Fails to Meet Expectations,9,12,9-12,High School,173,75766,0.01,0,0.54,0.3,0,0.14,0.02,0.16,0.75,0.01,NA,0.02,23.2,14.9,8.3,NA,NA,NA,79.3,NA,NA,NA,NA,79.3,76.4,76.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0315,Milwaukee County Youth Education Center,Traditional Public,District Operated,NA,Alternate Rating - Needs Improvement,6,12,6-12,Elementary/Secondary School,24,75766,0,0,0.79,0.12,0,0.08,0,0.54,0.71,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0118,Milwaukee Environmental Science Academy,Non-Instrumentality Charter,Independently Operated,79.3,Exceeds Expectations,K4,7,K-8,Elementary School,310,75766,0,0.02,0.92,0.02,0,0.04,0,0.15,0.84,0,NA,0,27.3,16.6,10.7,85.1,41.6,43.5,NA,NA,NA,NA,NA,NA,79.1,NA,73.6,5.5,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0140,Milwaukee French Immersion,Traditional Public,District Operated,77.2,Exceeds Expectations,K3,5,K-5,Elementary School,537,75766,0,0.01,0.61,0.05,0.01,0.29,0.03,0.06,0.67,0,NA,0.09,64.4,36.8,27.6,69.8,46.3,23.5,81.2,43.1,38.1,NA,NA,NA,88.9,NA,75.1,13.8,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0146,Milwaukee German Immersion,Traditional Public,District Operated,74.8,Exceeds Expectations,K3,5,K-5,Elementary School,616,75766,0,0.02,0.23,0.04,0,0.68,0.03,0.07,0.26,0,NA,0.11,81.6,41.2,40.4,64.2,30.2,34,57.2,37.6,19.6,NA,NA,NA,91.8,NA,76.4,15.4,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0038,Milwaukee High School of the Arts,Traditional Public,District Operated,45.1,Fails to Meet Expectations,9,12,9-12,High School,915,75766,0.01,0.07,0.64,0.13,0,0.15,0,0.18,0.78,0.09,NA,0.03,37.1,25.1,12.1,NA,NA,NA,57.1,12.3,13,NA,NA,31.8,87.3,87.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2015-16,3619_0362,Milwaukee Parkside School,Traditional Public,District Operated,63.1,Meets Expectations,K3,8,K-8,Elementary School,768,75766,0.03,0.08,0.18,0.35,0,0.35,0.01,0.24,0.72,0.07,NA,0.04,46.9,27.4,19.5,72.6,50,22.6,51.9,31.4,20.5,NA,NA,NA,80.3,NA,71.2,5.5,3.6,NA,NA,NA,NA,NA,0,0
2015-16,3619_0071,Milwaukee School of Languages,Traditional Public,District Operated,68,Meets Expectations,6,12,6-12,Elementary/Secondary School,1201,75766,0.01,0.07,0.53,0.12,0,0.26,0.02,0.16,0.56,0.02,NA,0.02,51.9,29.8,22.1,72.7,40.6,32.1,57.3,16.1,12.5,NA,NA,28.7,78.4,68.8,NA,NA,9.6,NA,NA,NA,NA,NA,0,0
